method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,min_constraints_per_step,max_constraints_per_step,constraints_per_step_range,constraints_per_step_std,step_entropy,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,total_step_face_overlap_score,avg_step_face_overlap_score,min_step_face_overlap_score,max_step_face_overlap_score,step_face_overlap_score_range,step_face_overlap_score_std,num_zero_face_overlap_steps,fraction_zero_face_overlap_steps,avg_distinct_faces_per_step,min_distinct_faces_per_step,max_distinct_faces_per_step,num_edge_only_steps,num_corner_only_steps,num_mixed_piece_type_steps,fraction_mixed_piece_type_steps,avg_adjacent_step_face_overlap,max_adjacent_step_face_overlap,score
rand_24600734,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,1,7,6,2.28,0,0.0,5.6,5,6,1,0,4,0.8,5.0,5,0.010654
mut_beb66657,5,0,0,20,4.0,3,8,5,2.0,2.171,0,0,1,0,23,4.6,2,12,10,3.72,0,0.0,5.0,4,6,0,0,5,1.0,4.0,5,0.016188
rand_40e03812,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,24,6.0,3,11,8,3.32,0,0.0,6.0,6,6,0,1,3,0.75,6.0,6,0.013252
mut_27526cf6,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,6,14,8,3.4,0,0.0,5.33,4,6,0,0,3,1.0,4.0,4,0.005023
mut_a3d1ae89,4,0,0,20,5.0,2,7,5,2.12,1.8568,0,0,1,0,27,6.75,1,11,10,4.02,0,0.0,5.0,3,6,1,0,3,0.75,3.67,5,0.010138
mut_6bcc89b9,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.005777
rand_b4ed1b2e,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,2,12,10,3.96,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,0.012311
mut_3f73b185,4,0,0,20,5.0,2,6,4,1.73,1.8955,0,0,1,0,25,6.25,0,10,10,3.77,1,0.25,5.75,5,6,0,0,4,1.0,5.67,6,0.012439
mut_df3ebb8a,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,8,4,1.48,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.007479
rand_fdb8bddd,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,8,11,3,1.41,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006163
mut_9f963320,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,14,11,4.5,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.007242
mut_c839a05e,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,22,4.4,3,9,6,2.33,0,0.0,5.2,4,6,1,0,4,0.8,4.25,5,0.012595
mut_7fcf8ac4,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,22,4.4,2,10,8,2.94,0,0.0,5.0,4,6,2,0,3,0.6,4.0,5,0.007881
mut_430ecc02,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,24,6.0,4,8,4,1.58,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.006989
mut_798bed7e,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,3,14,11,4.97,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005704
mut_0ade0dc3,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,26,6.5,1,13,12,5.12,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.009309
rand_6a523084,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,3,10,7,2.59,0,0.0,5.25,4,6,0,0,4,1.0,4.0,5,0.008589
rand_555e697d,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,28,7.0,3,11,8,3.16,0,0.0,5.0,3,6,1,0,3,0.75,4.33,5,0.010138
mut_e6a21318,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,29,9.67,8,11,3,1.25,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005777
rand_0b8a55c9,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,20,4.0,2,7,5,1.9,0,0.0,5.6,5,6,0,0,5,1.0,5.25,6,0.0101
mut_2bda2b37,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,25,6.25,2,9,7,2.95,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.006771
rand_d5b14e13,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,15,10,4.08,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007179
rand_f0636d6c,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,12,9,3.35,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,0.007829
rand_00ac8f1b,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,3,12,9,3.5,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.007311
rand_d29777a7,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,14,8,3.27,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.004872
rand_516757f9,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,8,4,1.48,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.010638
mut_8a09d581,4,0,0,20,5.0,1,7,6,2.35,1.7884,0,0,1,0,27,6.75,0,12,12,4.32,1,0.25,5.25,3,6,0,1,3,0.75,4.0,6,0.007242
rand_0645d214,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,2,12,10,3.84,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.008505
rand_8af092be,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,3,9,6,2.49,0,0.0,5.25,4,6,0,0,4,1.0,4.67,6,0.008279
rand_d3e09b1d,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,10,8,3.03,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009002
mut_a1e2597e,4,0,0,20,5.0,2,8,6,2.12,1.861,0,0,1,0,27,6.75,1,13,12,4.26,0,0.0,5.25,3,6,1,0,3,0.75,4.0,6,0.004755
rand_2fccb903,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,24,4.8,3,7,4,1.33,0,0.0,4.8,4,5,1,0,4,0.8,4.0,5,0.01235
rand_8e6c8b32,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,15,8,3.56,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.006689
rand_789e3eab,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,14,8,3.27,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.005061
mut_13398478,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,12,10,4.02,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.011845
mut_51a76f48,4,0,0,20,5.0,2,7,5,1.87,1.8834,0,0,1,0,25,6.25,1,10,9,3.56,0,0.0,5.5,4,6,0,0,4,1.0,4.67,6,0.010036
mut_69cec116,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,4,12,8,3.2,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,0.009762
rand_750a2b1a,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,21,4.2,2,10,8,2.99,0,0.0,5.4,4,6,1,0,4,0.8,4.75,6,0.011303
mut_cfbf9d64,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,11,9,4.03,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.008505
rand_d0210c93,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,25,6.25,2,11,9,3.27,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.012617
mut_cc9649aa,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,6,15,9,3.68,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005137
rand_b11d00ba,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,1,15,14,5.67,0,0.0,5.25,4,6,2,0,2,0.5,4.33,6,0.007242
mut_be09c3aa,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,24,6.0,3,10,7,2.55,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.006771
mut_2b247061,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,27,6.75,6,9,3,1.3,0,0.0,5.25,4,6,0,0,4,1.0,4.33,5,0.006599
mut_6ad95fc6,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,27,6.75,4,10,6,2.17,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.010138
rand_ff4bcd66,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,11,9,3.35,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.009089
mut_97f54dcd,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,2,11,9,3.49,0,0.0,5.25,4,6,0,0,4,1.0,5.0,6,0.012311
rand_fed17f38,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,2,14,12,4.76,0,0.0,5.25,4,6,0,0,4,1.0,4.67,6,0.010899
rand_2bbb297b,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,26,6.5,2,11,9,4.03,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,
mut_5a129f14,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,2,6,4,1.79,0,0.0,5.4,5,6,0,0,5,1.0,5.0,6,0.013489
mut_14548976,5,0,0,20,4.0,2,6,4,1.67,2.1955,0,0,1,0,24,4.8,1,9,8,3.49,0,0.0,4.8,4,6,0,0,5,1.0,4.25,5,0.014161
rand_5e90f298,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,4,8,4,1.48,0,0.0,5.75,5,6,0,1,3,0.75,5.67,6,0.009568
rand_13fa6e49,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,26,6.5,2,11,9,4.03,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.009002
rand_d60702e4,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,12,9,3.77,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.011166
rand_8ecffc6b,4,0,0,20,5.0,5,5,0,0.0,2.0,0,0,1,0,26,6.5,4,8,4,1.5,0,0.0,5.5,5,6,1,0,3,0.75,4.67,5,0.008792
mut_9e2e4e0e,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,23,4.6,2,9,7,2.42,0,0.0,5.0,4,6,0,0,5,1.0,4.25,5,0.010044
mut_6e517683,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,23,5.75,3,7,4,1.64,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.005991
rand_ca1cee00,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,25,6.25,3,11,8,3.11,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.006257
mut_73489e97,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,13,6,2.49,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,0.006419
rand_cd19cdb8,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,3,15,12,5.25,0,0.0,5.67,5,6,1,0,2,0.6667,5.5,6,0.009614
rand_aaef4efb,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,8,4,1.48,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.008011
rand_3f348fe9,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,19,3.8,1,6,5,1.94,0,0.0,5.8,5,6,0,0,5,1.0,5.5,6,0.008111
mut_66e4300a,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,29,7.25,2,13,11,4.44,0,0.0,4.75,3,6,0,0,4,1.0,3.0,4,0.009762
rand_97102351,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,2,9,7,2.87,0,0.0,5.5,4,6,1,0,3,0.75,5.33,6,0.006396
rand_07e8aa31,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,10,8,3.2,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.009309
mut_3e1a47da,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005848
rand_5b6ba01e,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,28,7.0,2,13,11,4.64,0,0.0,5.0,4,6,0,0,4,1.0,4.33,5,0.005499
mut_15879670,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,1,13,12,4.26,0,0.0,5.25,5,6,1,0,3,0.75,4.67,5,0.009002
mut_dfe5dbd1,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,28,7.0,3,12,9,3.39,0,0.0,5.0,4,6,0,0,4,1.0,4.0,5,0.007148
rand_00568717,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,2,10,8,2.87,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.008011
mut_96e32273,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,21,4.2,2,7,5,2.32,0,0.0,5.2,4,6,0,0,5,1.0,4.25,5,0.007659
mut_450431e7,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,12,8,3.27,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,0.008589
mut_84aed54c,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,29,7.25,3,14,11,4.15,0,0.0,5.0,4,6,0,0,4,1.0,3.67,5,0.005272
mut_37b1b4d4,4,0,0,20,5.0,2,8,6,2.12,1.861,0,0,1,0,27,6.75,0,12,12,4.44,1,0.25,5.5,5,6,0,1,3,0.75,4.67,5,0.005916
rand_352d65b8,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,20,4.0,1,8,7,2.97,0,0.0,5.6,5,6,1,0,4,0.8,5.25,6,0.007443
mut_7f95ac77,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,10,6,2.28,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.007242
rand_fbd28ba2,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,7,14,7,2.94,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005137
rand_1e982a67,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.005388
rand_f07f73de,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,2,8,6,2.5,0,0.0,5.0,4,6,2,1,2,0.4,4.25,6,0.010243
mut_16a038e1,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,3,8,5,2.06,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.01028
mut_671de398,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,11,9,3.64,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.005668
mut_67334b8d,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,1,15,14,5.59,0,0.0,5.5,5,6,1,0,3,0.75,5.33,6,0.021494
rand_10102550,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,10,8,3.2,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.011166
rand_269c7c5f,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,3,10,7,3.27,0,0.0,5.25,4,6,0,0,4,1.0,4.33,5,0.008011
rand_8ef5791c,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,20,4.0,2,9,7,2.61,0,0.0,5.6,4,6,1,0,4,0.8,5.0,6,0.012229
mut_e2fa2578,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,25,6.25,0,12,12,4.92,1,0.25,5.75,5,6,1,0,3,0.75,5.67,6,0.012013
rand_ae7e73bd,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,20,4.0,1,10,9,3.52,0,0.0,5.6,5,6,1,0,4,0.8,5.25,6,0.010263
rand_2d12cbd0,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,10,7,2.69,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.004954
mut_1c4d0c10,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,24,6.0,2,12,10,3.94,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009127
rand_670f903d,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,1,13,12,4.38,0,0.0,5.25,4,6,1,0,3,0.75,5.0,6,0.011604
rand_e706284d,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,24,6.0,4,8,4,1.58,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.009438
mut_eab51d11,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,26,6.5,4,10,6,2.6,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,0.009002
mut_fbfa6a33,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,5,9,4,1.66,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,0.009309
rand_01f08f88,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,2,11,9,3.2,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.007579
rand_bb1902ad,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,6,14,8,3.3,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.007179
rand_611b2c13,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,21,4.2,1,11,10,3.66,0,0.0,5.4,5,6,1,0,4,0.8,5.0,6,0.014719
mut_fde09936,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,23,4.6,2,9,7,2.42,0,0.0,5.0,4,6,0,0,5,1.0,4.25,5,0.008677
mut_3ee17ec9,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006973
rand_713a38bb,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,1,11,10,3.57,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.009762
rand_d39e4c21,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,2,9,7,2.69,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.010788
rand_f95dee00,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,1,10,9,3.2,0,0.0,5.0,3,6,1,0,4,0.8,3.75,5,0.008761
rand_2a80b8bd,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,2,14,12,4.76,0,0.0,5.25,4,6,1,0,3,0.75,4.33,6,0.009977
rand_6b2dae25,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,10,9,3.26,0,0.0,5.2,4,6,0,0,5,1.0,4.25,5,0.012719
rand_2ed78ea9,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,15,10,4.08,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006339
rand_243277fc,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,4,14,10,4.32,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00526
mut_cc59545a,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,29,9.67,8,12,4,1.7,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006163
mut_4c0b2324,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,1,7,6,2.15,0,0.0,5.2,5,6,1,0,4,0.8,4.5,5,0.011082
mut_23d08548,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,14,13,4.82,0,0.0,5.5,5,6,1,0,3,0.75,5.33,6,0.010491
mut_ffb23437,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,5,13,8,3.77,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,0.005777
mut_e53f13fb,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,3,14,11,4.97,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006087
rand_68e5e979,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,14,8,3.27,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005137
mut_fc482f8e,5,0,0,20,4.0,2,6,4,1.67,2.1955,0,0,1,0,20,4.0,0,9,9,3.85,2,0.4,5.6,5,6,1,0,4,0.8,5.0,6,0.017592
mut_92b7e6a2,5,0,0,20,4.0,2,8,6,2.1,2.1464,0,0,1,0,24,4.8,2,12,10,3.66,0,0.0,4.8,4,6,1,1,3,0.6,3.75,4,0.010973
rand_d6305005,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,8,4,1.66,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,0.009665
mut_6d32a0c4,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,1,13,12,4.44,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,0.006899
rand_40a39320,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,12,4,1.63,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00749
mut_11cfc1de,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,24,6.0,1,9,8,3.32,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.008674
rand_ed5a60b2,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,2,8,6,2.28,0,0.0,5.6,4,6,1,0,4,0.8,5.0,6,0.011528
mut_689da308,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,13,12,4.33,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.010138
rand_d8cb8aad,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,10,7,3.04,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,0.005446
mut_8e20ea4a,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,29,9.67,6,12,6,2.62,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.004872
mut_b851c1ec,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005777
mut_5ba1cc73,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,12,9,3.5,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.007056
rand_b2416832,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,5,16,11,4.5,0,0.0,5.67,5,6,1,0,2,0.6667,5.0,5,0.005777
rand_ee92c837,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,14,13,4.72,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.007056
rand_87bb0581,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,13,11,4.39,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.013252
mut_fd95d0e4,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.007393
rand_7686c9ff,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,5,14,9,4.03,0,0.0,5.33,4,6,0,0,3,1.0,5.0,6,0.006087
rand_da067ca2,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,6,15,9,3.68,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.006605
rand_e0cda059,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,6,16,10,4.11,0,0.0,5.33,4,6,1,0,2,0.6667,5.0,6,0.004872
rand_d87e332d,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.00592
mut_acdf6d75,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,1,12,11,4.44,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,0.011723
rand_41ef0680,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,28,7.0,2,11,9,3.67,0,0.0,5.0,4,6,0,0,4,1.0,4.33,5,0.016944
mut_cd07c44f,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,3,10,7,3.27,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.007056
mut_dc41d289,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,14,7,2.87,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006419
rand_89a14812,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,12,5,2.36,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.005137
mut_594b9927,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00562
mut_ed5b0a7d,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,4,9,5,1.92,0,0.0,5.25,3,6,0,0,4,1.0,4.0,6,0.006178
mut_34a7eccf,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,11,8,3.57,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,0.007242
rand_9c3c4538,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,28,7.0,3,13,10,3.67,0,0.0,5.0,4,6,0,0,4,1.0,3.67,4,0.009309
mut_01b59b43,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,3,6,3,1.17,0,0.0,5.4,4,6,1,1,3,0.6,5.0,6,0.009288
rand_28681f4f,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,12,10,4.15,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.009125
rand_e3ca8e36,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,4,11,7,2.69,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.011002
